interaction_id,data_chamada,cliente_id,canal,motivo,submotivo,duracao_segundos,satisfacao,agente,duracao_minutos,ano_mes,chamada_longa
1757,2025-10-14 16:56:02.330166,59727,WHATSAPP,SUPORTE TECNICO,INSTABILIDADE,1460,1,FERNANDA COSTA,24.33,2025-10,True
1758,2025-09-04 11:19:02.330166,59444,WHATSAPP,INFORMACOES,PLANO,316,4,PAULO ROCHA,5.27,2025-09,False
1759,2025-07-21 01:52:02.330166,25149,CHAT,INFORMACOES,COBERTURA,301,5,MARIA OLIVEIRA,5.02,2025-07,False
1760,2025-08-27 11:05:02.330166,67216,VOZ,CANCELAMENTO,DESISTENCIA,547,2,ANA SILVA,9.12,2025-08,False
1761,2025-09-09 04:39:02.330166,80283,WHATSAPP,FATURAMENTO,BOLETO,153,1,PAULO ROCHA,2.55,2025-09,False
1762,2025-07-09 22:40:02.330166,17425,VOZ,SUPORTE TECNICO,SEM SINAL,958,2,MARIA OLIVEIRA,15.97,2025-07,True
1763,2025-08-28 15:40:02.330166,88959,WHATSAPP,FATURAMENTO,NA,560,3,JOAO SANTOS,9.33,2025-08,False
1764,2025-10-23 16:58:02.330166,26040,WHATSAPP,INFORMACOES,PROMOCAO,217,1,MARIA OLIVEIRA,3.62,2025-10,False
1765,2025-11-01 09:15:02.330166,56787,VOZ,SUPORTE TECNICO,LENTIDAO,968,3,MARIA OLIVEIRA,16.13,2025-11,True
1766,2025-09-29 21:46:02.330166,45066,CHAT,CANCELAMENTO,DESISTENCIA,1489,5,FERNANDA COSTA,24.82,2025-09,True
1767,2025-08-28 02:25:02.330166,63848,WHATSAPP,FATURAMENTO,BOLETO,1333,4,MARIA OLIVEIRA,22.22,2025-08,True
1768,2025-12-09 00:45:02.330166,27974,WHATSAPP,FATURAMENTO,BOLETO,532,3,PAULO ROCHA,8.87,2025-12,False
1769,2025-09-01 18:56:02.330166,28607,VOZ,SUPORTE TECNICO,SEM SINAL,541,4,PAULO ROCHA,9.02,2025-09,False
1770,2025-06-29 20:57:02.330166,75392,VOZ,INFORMACOES,PLANO,613,3,FERNANDA COSTA,10.22,2025-06,True
1771,2025-11-23 13:56:02.330166,21074,VOZ,INFORMACOES,PROMOCAO,631,5,CARLOS LIMA,10.52,2025-11,True
1772,2025-11-30 01:27:02.330166,60146,CHAT,INFORMACOES,PLANO,969,1,JOAO SANTOS,16.15,2025-11,True
1773,2025-07-29 13:43:02.330166,96497,CHAT,SUPORTE TECNICO,LENTIDAO,1150,1,PAULO ROCHA,19.17,2025-07,True
1774,2025-10-02 14:00:02.330166,55587,VOZ,CANCELAMENTO,DESISTENCIA,1306,3,MARIA OLIVEIRA,21.77,2025-10,True
1775,2025-08-27 01:33:02.330166,91465,CHAT,SUPORTE TECNICO,SEM SINAL,935,1,ANA SILVA,15.58,2025-08,True
1776,2025-12-12 17:59:02.330166,98862,CHAT,INFORMACOES,COBERTURA,1155,4,CARLOS LIMA,19.25,2025-12,True
1777,2025-12-17 19:35:02.330166,59976,CHAT,CANCELAMENTO,DESISTENCIA,1587,2,JOAO SANTOS,26.45,2025-12,True
1778,2025-11-18 13:24:02.330166,99469,CHAT,FATURAMENTO,VALOR INDEVIDO,235,2,FERNANDA COSTA,3.92,2025-11,False
1779,2025-10-07 23:02:02.330166,61721,VOZ,CANCELAMENTO,VALOR ALTO,1320,3,MARIA OLIVEIRA,22.0,2025-10,True
1780,2025-11-15 10:25:02.330166,95594,WHATSAPP,CANCELAMENTO,VALOR ALTO,85,1,MARIA OLIVEIRA,1.42,2025-11,False
1781,2025-11-27 07:08:02.330166,33433,CHAT,CANCELAMENTO,VALOR ALTO,1007,1,CARLOS LIMA,16.78,2025-11,True
1782,2025-07-02 17:37:02.330166,57018,CHAT,FATURAMENTO,VALOR INDEVIDO,1366,5,JOAO SANTOS,22.77,2025-07,True
1783,2025-10-09 12:07:02.330166,20426,CHAT,INFORMACOES,PLANO,1309,5,MARIA OLIVEIRA,21.82,2025-10,True
1784,2025-07-28 17:31:02.330166,43817,CHAT,FATURAMENTO,VALOR INDEVIDO,591,4,JOAO SANTOS,9.85,2025-07,False
1785,2025-07-27 18:19:02.330166,29254,WHATSAPP,SUPORTE TECNICO,INSTABILIDADE,1403,1,JOAO SANTOS,23.38,2025-07,True
1786,2025-07-03 00:10:02.330166,34150,WHATSAPP,FATURAMENTO,2ª VIA,1097,4,FERNANDA COSTA,18.28,2025-07,True
1787,2025-10-04 17:49:02.330166,39878,VOZ,CANCELAMENTO,DESISTENCIA,1523,3,MARIA OLIVEIRA,25.38,2025-10,True
1788,2025-11-26 19:30:02.330166,56312,WHATSAPP,FATURAMENTO,2ª VIA,1531,1,FERNANDA COSTA,25.52,2025-11,True
1789,2025-07-15 20:53:02.330166,20155,WHATSAPP,SUPORTE TECNICO,LENTIDAO,968,1,FERNANDA COSTA,16.13,2025-07,True
1790,2025-08-02 03:25:02.330166,52701,WHATSAPP,FATURAMENTO,BOLETO,820,4,ANA SILVA,13.67,2025-08,True
1791,2025-07-22 01:04:02.330166,13236,CHAT,INFORMACOES,PROMOCAO,1303,3,MARIA OLIVEIRA,21.72,2025-07,True
1792,2025-09-02 05:06:02.330166,71693,CHAT,INFORMACOES,COBERTURA,1333,1,JOAO SANTOS,22.22,2025-09,True
1793,2025-08-17 22:47:02.330166,29669,WHATSAPP,CANCELAMENTO,DESISTENCIA,112,1,FERNANDA COSTA,1.87,2025-08,False
1794,2025-09-26 23:39:02.330166,76608,WHATSAPP,SUPORTE TECNICO,LENTIDAO,1519,3,JOAO SANTOS,25.32,2025-09,True
1795,2025-07-01 22:22:02.330166,96122,WHATSAPP,INFORMACOES,COBERTURA,367,4,PAULO ROCHA,6.12,2025-07,False
1796,2025-12-17 12:14:02.330166,39436,WHATSAPP,FATURAMENTO,BOLETO,1091,5,PAULO ROCHA,18.18,2025-12,True
1797,2025-11-06 10:40:02.330166,25891,WHATSAPP,INFORMACOES,COBERTURA,1694,1,FERNANDA COSTA,28.23,2025-11,True
1798,2025-09-29 11:17:02.330166,78201,CHAT,INFORMACOES,COBERTURA,709,3,JOAO SANTOS,11.82,2025-09,True
1799,2025-08-24 19:59:02.330166,41860,CHAT,CANCELAMENTO,DESISTENCIA,532,4,MARIA OLIVEIRA,8.87,2025-08,False
1800,2025-08-08 21:05:02.330166,68328,WHATSAPP,FATURAMENTO,2ª VIA,899,3,ANA SILVA,14.98,2025-08,True
1801,2025-12-09 12:03:02.330166,57486,WHATSAPP,CANCELAMENTO,DESISTENCIA,1051,5,JOAO SANTOS,17.52,2025-12,True
1802,2025-08-06 19:48:02.330166,84624,VOZ,INFORMACOES,PROMOCAO,1161,2,CARLOS LIMA,19.35,2025-08,True
1803,2025-08-12 09:07:02.330166,47602,CHAT,SUPORTE TECNICO,INSTABILIDADE,702,1,ANA SILVA,11.7,2025-08,True
1804,2025-09-25 22:26:02.330166,29450,WHATSAPP,INFORMACOES,PROMOCAO,1072,2,JOAO SANTOS,17.87,2025-09,True
1805,2025-07-26 08:35:02.330166,25832,CHAT,INFORMACOES,PLANO,599,5,PAULO ROCHA,9.98,2025-07,False
1806,2025-07-14 09:12:02.330166,26567,VOZ,INFORMACOES,COBERTURA,1767,4,ANA SILVA,29.45,2025-07,True
1807,2025-07-20 02:19:02.330166,77488,WHATSAPP,SUPORTE TECNICO,SEM SINAL,854,4,MARIA OLIVEIRA,14.23,2025-07,True
1808,2025-10-30 20:52:02.330166,82999,VOZ,SUPORTE TECNICO,LENTIDAO,1518,3,ANA SILVA,25.3,2025-10,True
1809,2025-10-11 16:09:02.330166,89791,WHATSAPP,CANCELAMENTO,VALOR ALTO,280,1,ANA SILVA,4.67,2025-10,False
1810,2025-12-08 18:44:02.330166,63592,WHATSAPP,CANCELAMENTO,VALOR ALTO,981,4,MARIA OLIVEIRA,16.35,2025-12,True
1811,2025-07-20 12:03:02.330166,34045,WHATSAPP,INFORMACOES,COBERTURA,1628,5,FERNANDA COSTA,27.13,2025-07,True
1812,2025-12-06 00:52:02.330166,11020,WHATSAPP,FATURAMENTO,NA,1274,3,PAULO ROCHA,21.23,2025-12,True
1813,2025-08-23 07:57:02.330166,67486,VOZ,INFORMACOES,PROMOCAO,1101,5,MARIA OLIVEIRA,18.35,2025-08,True
1814,2025-08-19 03:05:02.330166,74656,CHAT,FATURAMENTO,BOLETO,158,5,FERNANDA COSTA,2.63,2025-08,False
1815,2025-08-23 18:17:02.330166,60340,CHAT,INFORMACOES,PROMOCAO,1610,2,JOAO SANTOS,26.83,2025-08,True
1816,2025-12-03 15:08:02.330166,37614,CHAT,FATURAMENTO,2ª VIA,1123,3,FERNANDA COSTA,18.72,2025-12,True
1817,2025-08-28 05:31:02.330166,47328,VOZ,CANCELAMENTO,DESISTENCIA,302,3,MARIA OLIVEIRA,5.03,2025-08,False
1818,2025-08-05 17:01:02.330166,32193,CHAT,INFORMACOES,PROMOCAO,591,5,ANA SILVA,9.85,2025-08,False
1819,2025-08-15 17:17:02.330166,28481,VOZ,SUPORTE TECNICO,INSTABILIDADE,483,5,FERNANDA COSTA,8.05,2025-08,False
1820,2025-10-12 22:21:02.330166,15209,WHATSAPP,SUPORTE TECNICO,SEM SINAL,1161,2,ANA SILVA,19.35,2025-10,True
1821,2025-09-01 06:29:02.330166,36626,CHAT,INFORMACOES,PLANO,1229,4,PAULO ROCHA,20.48,2025-09,True
1822,2025-07-18 23:13:02.330166,69486,CHAT,INFORMACOES,COBERTURA,284,1,CARLOS LIMA,4.73,2025-07,False
1823,2025-08-12 21:15:02.330166,21385,VOZ,INFORMACOES,PROMOCAO,630,1,MARIA OLIVEIRA,10.5,2025-08,True
1824,2025-11-17 10:01:02.330166,39155,WHATSAPP,FATURAMENTO,2ª VIA,212,3,JOAO SANTOS,3.53,2025-11,False
1825,2025-09-16 13:09:02.330166,92657,WHATSAPP,CANCELAMENTO,VALOR ALTO,1110,1,PAULO ROCHA,18.5,2025-09,True
1826,2025-09-12 21:24:02.330166,23164,WHATSAPP,CANCELAMENTO,DESISTENCIA,1686,5,MARIA OLIVEIRA,28.1,2025-09,True
1827,2025-10-24 08:28:02.330166,92061,VOZ,SUPORTE TECNICO,INSTABILIDADE,1359,1,JOAO SANTOS,22.65,2025-10,True
1828,2025-09-02 11:37:02.330166,38863,WHATSAPP,SUPORTE TECNICO,INSTABILIDADE,460,3,CARLOS LIMA,7.67,2025-09,False
1829,2025-11-21 03:47:02.330166,34524,WHATSAPP,SUPORTE TECNICO,LENTIDAO,1077,3,JOAO SANTOS,17.95,2025-11,True
1830,2025-12-02 10:39:02.330166,21627,WHATSAPP,SUPORTE TECNICO,INSTABILIDADE,1541,2,ANA SILVA,25.68,2025-12,True
1831,2025-09-23 07:48:02.330166,83103,WHATSAPP,INFORMACOES,PLANO,487,2,ANA SILVA,8.12,2025-09,False
1832,2025-08-12 21:20:02.330166,90396,CHAT,INFORMACOES,COBERTURA,1352,5,JOAO SANTOS,22.53,2025-08,True
1833,2025-09-30 13:34:02.330166,96106,VOZ,CANCELAMENTO,VALOR ALTO,674,2,MARIA OLIVEIRA,11.23,2025-09,True
1834,2025-11-18 00:59:02.330166,92578,CHAT,INFORMACOES,PROMOCAO,1284,3,FERNANDA COSTA,21.4,2025-11,True
1835,2025-07-13 13:42:02.330166,38695,VOZ,INFORMACOES,PROMOCAO,1606,3,CARLOS LIMA,26.77,2025-07,True
1836,2025-08-10 00:50:02.330166,96824,CHAT,INFORMACOES,PROMOCAO,297,2,CARLOS LIMA,4.95,2025-08,False
1837,2025-08-28 06:32:02.330166,62178,WHATSAPP,CANCELAMENTO,DESISTENCIA,322,4,CARLOS LIMA,5.37,2025-08,False
1838,2025-08-07 18:04:02.330166,13796,CHAT,INFORMACOES,COBERTURA,608,5,JOAO SANTOS,10.13,2025-08,True
1839,2025-10-06 08:29:02.330166,52361,CHAT,INFORMACOES,PLANO,1442,3,CARLOS LIMA,24.03,2025-10,True
1840,2025-09-11 09:40:02.330166,62255,CHAT,INFORMACOES,PROMOCAO,171,3,CARLOS LIMA,2.85,2025-09,False
1841,2025-10-19 19:50:02.330166,15980,CHAT,SUPORTE TECNICO,NA,976,4,JOAO SANTOS,16.27,2025-10,True
1842,2025-08-02 12:51:02.330166,91957,VOZ,SUPORTE TECNICO,INSTABILIDADE,1316,5,MARIA OLIVEIRA,21.93,2025-08,True
1843,2025-10-02 06:13:02.330166,12610,WHATSAPP,SUPORTE TECNICO,INSTABILIDADE,103,4,ANA SILVA,1.72,2025-10,False
1844,2025-11-12 14:20:02.330166,82468,VOZ,CANCELAMENTO,VALOR ALTO,1401,1,FERNANDA COSTA,23.35,2025-11,True
1845,2025-10-01 11:27:02.330166,36009,VOZ,SUPORTE TECNICO,LENTIDAO,1776,5,CARLOS LIMA,29.6,2025-10,True
1846,2025-11-18 20:49:02.330166,31155,CHAT,SUPORTE TECNICO,LENTIDAO,738,4,JOAO SANTOS,12.3,2025-11,True
1847,2025-07-02 13:33:02.330166,12625,WHATSAPP,SUPORTE TECNICO,SEM SINAL,269,5,CARLOS LIMA,4.48,2025-07,False
1848,2025-07-24 13:39:02.330166,47105,CHAT,INFORMACOES,PLANO,109,2,PAULO ROCHA,1.82,2025-07,False
1849,2025-08-14 14:20:02.330166,26206,CHAT,SUPORTE TECNICO,SEM SINAL,1402,4,JOAO SANTOS,23.37,2025-08,True
1850,2025-07-09 22:18:02.330166,19684,WHATSAPP,CANCELAMENTO,DESISTENCIA,1538,4,ANA SILVA,25.63,2025-07,True
1851,2025-11-24 03:22:02.330166,81001,WHATSAPP,FATURAMENTO,2ª VIA,370,1,PAULO ROCHA,6.17,2025-11,False
1852,2025-11-24 08:42:02.330166,89389,CHAT,INFORMACOES,PLANO,1667,3,CARLOS LIMA,27.78,2025-11,True
1853,2025-08-14 21:17:02.330166,70149,VOZ,FATURAMENTO,VALOR INDEVIDO,264,3,PAULO ROCHA,4.4,2025-08,False
1854,2025-08-18 00:23:02.330166,66299,VOZ,INFORMACOES,PROMOCAO,515,4,FERNANDA COSTA,8.58,2025-08,False
1855,2025-08-16 18:36:02.330166,79888,WHATSAPP,CANCELAMENTO,VALOR ALTO,560,4,ANA SILVA,9.33,2025-08,False
1856,2025-09-05 15:48:02.330166,58855,WHATSAPP,INFORMACOES,COBERTURA,1523,1,CARLOS LIMA,25.38,2025-09,True
1857,2025-12-20 12:37:02.330166,13262,CHAT,SUPORTE TECNICO,INSTABILIDADE,1639,2,CARLOS LIMA,27.32,2025-12,True
1858,2025-10-06 12:24:02.330166,24280,WHATSAPP,CANCELAMENTO,VALOR ALTO,696,3,JOAO SANTOS,11.6,2025-10,True
1859,2025-10-06 02:29:02.330166,32184,VOZ,FATURAMENTO,BOLETO,1063,5,JOAO SANTOS,17.72,2025-10,True
1860,2025-09-07 09:32:02.330166,90804,CHAT,FATURAMENTO,BOLETO,1131,5,JOAO SANTOS,18.85,2025-09,True
1861,2025-08-10 21:03:02.330166,63983,CHAT,FATURAMENTO,VALOR INDEVIDO,1576,3,JOAO SANTOS,26.27,2025-08,True
1862,2025-10-29 10:13:02.330166,84096,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,892,1,MARIA OLIVEIRA,14.87,2025-10,True
1863,2025-11-17 16:01:02.330166,74058,WHATSAPP,SUPORTE TECNICO,INSTABILIDADE,1083,3,PAULO ROCHA,18.05,2025-11,True
1864,2025-09-17 23:42:02.330166,73307,WHATSAPP,SUPORTE TECNICO,LENTIDAO,1196,1,ANA SILVA,19.93,2025-09,True
1865,2025-07-10 02:34:02.330166,59241,VOZ,INFORMACOES,COBERTURA,1610,1,JOAO SANTOS,26.83,2025-07,True
1866,2025-07-31 22:15:02.330166,67357,VOZ,FATURAMENTO,BOLETO,139,4,CARLOS LIMA,2.32,2025-07,False
1867,2025-11-19 04:58:02.330166,78758,CHAT,SUPORTE TECNICO,INSTABILIDADE,346,5,CARLOS LIMA,5.77,2025-11,False
1868,2025-08-19 00:28:02.330166,25411,CHAT,INFORMACOES,PLANO,662,3,FERNANDA COSTA,11.03,2025-08,True
1869,2025-10-06 15:16:02.330166,95225,VOZ,CANCELAMENTO,VALOR ALTO,349,3,FERNANDA COSTA,5.82,2025-10,False
1870,2025-12-16 07:16:02.330166,58660,WHATSAPP,SUPORTE TECNICO,INSTABILIDADE,1298,3,CARLOS LIMA,21.63,2025-12,True
1871,2025-12-13 10:16:02.330166,53276,WHATSAPP,INFORMACOES,PLANO,1534,2,JOAO SANTOS,25.57,2025-12,True
1872,2025-08-22 19:57:02.330166,64565,VOZ,INFORMACOES,PLANO,367,4,ANA SILVA,6.12,2025-08,False
1873,2025-10-31 16:41:02.330166,34598,VOZ,FATURAMENTO,VALOR INDEVIDO,1481,1,FERNANDA COSTA,24.68,2025-10,True
1874,2025-07-13 05:45:02.330166,18009,WHATSAPP,INFORMACOES,PROMOCAO,1019,5,JOAO SANTOS,16.98,2025-07,True
1875,2025-10-19 20:10:02.330166,83289,VOZ,FATURAMENTO,VALOR INDEVIDO,766,1,JOAO SANTOS,12.77,2025-10,True
1876,2025-11-22 09:52:02.330166,65858,WHATSAPP,CANCELAMENTO,VALOR ALTO,1553,3,MARIA OLIVEIRA,25.88,2025-11,True
1877,2025-10-06 03:29:02.330166,80912,WHATSAPP,INFORMACOES,PROMOCAO,1410,2,ANA SILVA,23.5,2025-10,True
1878,2025-11-06 00:14:02.330166,38369,CHAT,SUPORTE TECNICO,SEM SINAL,425,3,FERNANDA COSTA,7.08,2025-11,False
1879,2025-11-18 01:35:02.330166,78461,WHATSAPP,FATURAMENTO,BOLETO,1380,4,MARIA OLIVEIRA,23.0,2025-11,True
1880,2025-08-03 02:25:02.330166,32033,VOZ,CANCELAMENTO,VALOR ALTO,1664,2,JOAO SANTOS,27.73,2025-08,True
1881,2025-07-22 15:58:02.330166,28786,VOZ,FATURAMENTO,2ª VIA,1033,1,MARIA OLIVEIRA,17.22,2025-07,True
1882,2025-07-20 22:24:02.330166,77070,CHAT,FATURAMENTO,BOLETO,931,4,MARIA OLIVEIRA,15.52,2025-07,True
1883,2025-08-08 19:54:02.330166,83419,CHAT,CANCELAMENTO,DESISTENCIA,832,4,PAULO ROCHA,13.87,2025-08,True
1884,2025-08-21 18:03:02.330166,78417,CHAT,INFORMACOES,PROMOCAO,1146,1,FERNANDA COSTA,19.1,2025-08,True
1885,2025-12-15 02:51:02.330166,93069,CHAT,SUPORTE TECNICO,SEM SINAL,1516,2,CARLOS LIMA,25.27,2025-12,True
1886,2025-10-30 12:53:02.330166,42838,WHATSAPP,INFORMACOES,PROMOCAO,306,5,CARLOS LIMA,5.1,2025-10,False
1887,2025-06-30 14:28:02.330166,57931,CHAT,CANCELAMENTO,DESISTENCIA,1638,3,PAULO ROCHA,27.3,2025-06,True
1888,2025-10-16 07:33:02.330166,83373,VOZ,INFORMACOES,PLANO,843,3,JOAO SANTOS,14.05,2025-10,True
1889,2025-09-14 11:25:02.330166,57315,WHATSAPP,FATURAMENTO,BOLETO,459,1,FERNANDA COSTA,7.65,2025-09,False
1890,2025-07-13 03:06:02.330166,58348,CHAT,CANCELAMENTO,VALOR ALTO,1089,1,FERNANDA COSTA,18.15,2025-07,True
1891,2025-10-21 19:41:02.330166,46038,WHATSAPP,CANCELAMENTO,DESISTENCIA,1040,4,ANA SILVA,17.33,2025-10,True
1892,2025-10-17 19:47:02.330166,17500,WHATSAPP,CANCELAMENTO,VALOR ALTO,1746,1,PAULO ROCHA,29.1,2025-10,True
1893,2025-10-19 02:14:02.330166,69569,CHAT,INFORMACOES,COBERTURA,415,4,PAULO ROCHA,6.92,2025-10,False
1894,2025-09-01 06:28:02.330166,13779,WHATSAPP,FATURAMENTO,BOLETO,1520,2,PAULO ROCHA,25.33,2025-09,True
1895,2025-07-11 01:48:02.330166,64994,VOZ,SUPORTE TECNICO,SEM SINAL,174,4,PAULO ROCHA,2.9,2025-07,False
1896,2025-07-13 17:49:02.330166,81314,CHAT,FATURAMENTO,VALOR INDEVIDO,457,5,PAULO ROCHA,7.62,2025-07,False
1897,2025-11-25 10:03:02.330166,98079,CHAT,FATURAMENTO,VALOR INDEVIDO,1512,2,FERNANDA COSTA,25.2,2025-11,True
1898,2025-12-14 05:15:02.330166,97096,CHAT,CANCELAMENTO,DESISTENCIA,912,1,ANA SILVA,15.2,2025-12,True
1899,2025-07-22 20:26:02.330166,44948,VOZ,SUPORTE TECNICO,INSTABILIDADE,413,4,ANA SILVA,6.88,2025-07,False
1900,2025-10-29 08:59:02.330166,76252,CHAT,CANCELAMENTO,DESISTENCIA,414,1,MARIA OLIVEIRA,6.9,2025-10,False
1901,2025-07-17 10:15:02.330166,54754,CHAT,CANCELAMENTO,VALOR ALTO,1223,1,FERNANDA COSTA,20.38,2025-07,True
1902,2025-07-17 03:54:02.330166,21870,VOZ,INFORMACOES,PLANO,1554,1,JOAO SANTOS,25.9,2025-07,True
1903,2025-11-12 13:48:02.330166,32195,VOZ,CANCELAMENTO,DESISTENCIA,505,3,CARLOS LIMA,8.42,2025-11,False
1904,2025-12-14 17:01:02.330166,42339,CHAT,FATURAMENTO,2ª VIA,1774,2,PAULO ROCHA,29.57,2025-12,True
1905,2025-07-05 16:58:02.330166,59716,WHATSAPP,SUPORTE TECNICO,LENTIDAO,647,2,MARIA OLIVEIRA,10.78,2025-07,True
1906,2025-08-22 10:34:02.330166,64261,VOZ,SUPORTE TECNICO,INSTABILIDADE,1770,2,MARIA OLIVEIRA,29.5,2025-08,True
1907,2025-12-21 06:28:02.330166,48657,CHAT,SUPORTE TECNICO,SEM SINAL,1488,4,MARIA OLIVEIRA,24.8,2025-12,True
1908,2025-08-29 15:38:02.330166,85850,CHAT,FATURAMENTO,VALOR INDEVIDO,774,5,CARLOS LIMA,12.9,2025-08,True
1909,2025-12-15 21:06:02.330166,86706,CHAT,SUPORTE TECNICO,SEM SINAL,378,5,FERNANDA COSTA,6.3,2025-12,False
1910,2025-09-12 23:29:02.330166,55471,WHATSAPP,SUPORTE TECNICO,INSTABILIDADE,1720,3,JOAO SANTOS,28.67,2025-09,True
1911,2025-07-12 12:28:02.330166,77275,VOZ,CANCELAMENTO,VALOR ALTO,588,2,CARLOS LIMA,9.8,2025-07,False
1912,2025-12-10 19:52:02.330166,25112,WHATSAPP,CANCELAMENTO,NA,1408,2,CARLOS LIMA,23.47,2025-12,True
1913,2025-10-10 19:48:02.330166,52335,CHAT,SUPORTE TECNICO,LENTIDAO,1214,4,PAULO ROCHA,20.23,2025-10,True
1914,2025-10-31 15:55:02.330166,23711,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,794,1,JOAO SANTOS,13.23,2025-10,True
1915,2025-08-25 22:19:02.330166,54128,WHATSAPP,INFORMACOES,PROMOCAO,265,2,MARIA OLIVEIRA,4.42,2025-08,False
1916,2025-09-18 23:36:02.330166,81667,VOZ,CANCELAMENTO,DESISTENCIA,1600,1,CARLOS LIMA,26.67,2025-09,True
1917,2025-10-08 20:22:02.330166,67012,WHATSAPP,INFORMACOES,COBERTURA,877,4,JOAO SANTOS,14.62,2025-10,True
1918,2025-10-13 09:30:02.330166,54286,CHAT,CANCELAMENTO,VALOR ALTO,1449,4,MARIA OLIVEIRA,24.15,2025-10,True
1919,2025-11-11 22:18:02.330166,76448,VOZ,FATURAMENTO,BOLETO,922,4,MARIA OLIVEIRA,15.37,2025-11,True
1920,2025-07-01 04:42:02.330166,31499,WHATSAPP,INFORMACOES,COBERTURA,400,3,FERNANDA COSTA,6.67,2025-07,False
1921,2025-11-09 20:49:02.330166,28290,VOZ,SUPORTE TECNICO,INSTABILIDADE,1418,3,ANA SILVA,23.63,2025-11,True
1922,2025-11-17 08:01:02.330166,28541,CHAT,FATURAMENTO,VALOR INDEVIDO,999,4,JOAO SANTOS,16.65,2025-11,True
1923,2025-10-23 21:27:02.330166,29331,VOZ,INFORMACOES,PLANO,412,3,MARIA OLIVEIRA,6.87,2025-10,False
1924,2025-08-07 23:51:02.330166,36649,CHAT,FATURAMENTO,BOLETO,244,2,JOAO SANTOS,4.07,2025-08,False
1925,2025-09-20 21:29:02.330166,30883,CHAT,CANCELAMENTO,DESISTENCIA,264,4,FERNANDA COSTA,4.4,2025-09,False
1926,2025-08-03 16:20:02.330166,71906,WHATSAPP,INFORMACOES,COBERTURA,830,4,PAULO ROCHA,13.83,2025-08,True
1927,2025-09-04 13:17:02.330166,26843,CHAT,SUPORTE TECNICO,SEM SINAL,1622,2,CARLOS LIMA,27.03,2025-09,True
1928,2025-11-22 05:40:02.330166,98440,WHATSAPP,CANCELAMENTO,VALOR ALTO,929,5,CARLOS LIMA,15.48,2025-11,True
1929,2025-09-22 21:24:02.330166,97802,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,1261,1,JOAO SANTOS,21.02,2025-09,True
1930,2025-09-01 04:42:02.330166,57484,CHAT,SUPORTE TECNICO,SEM SINAL,1086,1,FERNANDA COSTA,18.1,2025-09,True
1931,2025-10-21 12:31:02.330166,40156,VOZ,INFORMACOES,PLANO,1083,2,ANA SILVA,18.05,2025-10,True
1932,2025-09-13 06:14:02.330166,22170,CHAT,SUPORTE TECNICO,LENTIDAO,846,2,CARLOS LIMA,14.1,2025-09,True
1933,2025-08-21 15:07:02.330166,60700,WHATSAPP,SUPORTE TECNICO,LENTIDAO,1741,4,ANA SILVA,29.02,2025-08,True
1934,2025-07-28 16:16:02.330166,31435,CHAT,CANCELAMENTO,VALOR ALTO,1457,5,ANA SILVA,24.28,2025-07,True
1935,2025-08-28 00:54:02.330166,99923,WHATSAPP,INFORMACOES,PLANO,267,4,ANA SILVA,4.45,2025-08,False
1936,2025-07-19 10:25:02.330166,85324,WHATSAPP,SUPORTE TECNICO,LENTIDAO,846,4,ANA SILVA,14.1,2025-07,True
1937,2025-12-17 17:54:02.330166,97843,CHAT,INFORMACOES,COBERTURA,925,1,MARIA OLIVEIRA,15.42,2025-12,True
1938,2025-11-08 02:04:02.330166,93115,VOZ,INFORMACOES,PROMOCAO,1296,4,FERNANDA COSTA,21.6,2025-11,True
1939,2025-11-02 14:49:02.330166,53917,WHATSAPP,CANCELAMENTO,VALOR ALTO,807,1,JOAO SANTOS,13.45,2025-11,True
1940,2025-11-11 06:44:02.330166,60262,WHATSAPP,INFORMACOES,COBERTURA,223,2,ANA SILVA,3.72,2025-11,False
1941,2025-07-31 23:20:02.330166,77488,WHATSAPP,CANCELAMENTO,VALOR ALTO,1550,4,CARLOS LIMA,25.83,2025-07,True
1942,2025-08-16 06:46:02.330166,15222,VOZ,FATURAMENTO,VALOR INDEVIDO,1062,4,MARIA OLIVEIRA,17.7,2025-08,True
1943,2025-10-28 22:49:02.330166,58404,CHAT,FATURAMENTO,2ª VIA,931,3,PAULO ROCHA,15.52,2025-10,True
1944,2025-10-02 19:15:02.330166,45027,VOZ,CANCELAMENTO,DESISTENCIA,660,3,CARLOS LIMA,11.0,2025-10,True
1945,2025-08-24 02:17:02.330166,49017,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,132,5,ANA SILVA,2.2,2025-08,False
1946,2025-09-30 17:05:02.330166,61932,VOZ,CANCELAMENTO,DESISTENCIA,418,1,FERNANDA COSTA,6.97,2025-09,False
1947,2025-11-05 07:19:02.330166,28958,WHATSAPP,FATURAMENTO,BOLETO,1070,4,MARIA OLIVEIRA,17.83,2025-11,True
1948,2025-10-29 10:12:02.330166,90903,VOZ,CANCELAMENTO,VALOR ALTO,1750,5,FERNANDA COSTA,29.17,2025-10,True
1949,2025-07-09 22:20:02.330166,52806,CHAT,INFORMACOES,PLANO,138,2,FERNANDA COSTA,2.3,2025-07,False
1950,2025-09-27 07:40:02.330166,20323,CHAT,FATURAMENTO,VALOR INDEVIDO,1364,3,CARLOS LIMA,22.73,2025-09,True
